證券名稱 簡稱 年月 市場風險溢酬 規模溢酬 淨值市價比溢酬 股利殖利率溢酬 動能因子 益本比溢酬 盈利能力因子 無風險利率
Y8888  	上市(不含金融)	200506	   4.6968	   4.6017	   2.1881	   1.6351	  -3.9817	  -0.9481	  -2.7649	 1.690
Y8888  	上市(不含金融)	200507	   2.5680	  -1.0182	  -4.0062	  -4.6593	   5.7160	   0.1126	   3.1320	 1.790
Y8888  	上市(不含金融)	200508	  -3.3598	  -4.3844	  -5.1213	   0.5793	   3.9887	   2.1065	   5.6545	 1.790
Y8888  	上市(不含金融)	200509	   2.0743	  -2.0573	  -2.8453	  -1.2926	   4.5433	  -1.6868	   1.5351	 1.890
Y8888  	上市(不含金融)	200510	  -5.9108	  -0.1672	  -1.1517	  -0.4219	   6.8286	   1.8268	   2.1930	 1.890
Y8888  	上市(不含金融)	200511	   8.6179	  -2.2679	  -0.9149	  -4.8696	   2.3873	  -5.9816	  -1.6600	 1.890
Y8888  	上市(不含金融)	200512	   6.5463	   2.2019	   1.3905	  -4.1093	  -2.9008	  -1.8080	   0.8269	 1.990
Y8888  	上市(不含金融)	200601	  -0.5289	  -2.3482	  -1.0015	  -0.1021	   4.0797	  -2.3837	   1.8195	 1.990
Y8888  	上市(不含金融)	200602	  -0.5575	  -1.3424	  -2.1311	   2.7764	  -2.4625	   3.1800	  -0.2047	 1.990
Y8888  	上市(不含金融)	200603	   2.2433	   2.3653	  -3.8178	  -1.6096	   7.5097	   3.4736	   6.3379	 1.990
Y8888  	上市(不含金融)	200604	   7.3213	   1.5289	   6.6548	  -1.0487	  -2.4040	  -4.8304	  -9.6409	 2.060
Y8888  	上市(不含金融)	200605	  -4.6591	   4.5436	   7.9154	  -0.3559	  -4.5306	  -0.4345	  -5.8503	 2.060
Y8888  	上市(不含金融)	200606	  -2.1419	  -4.7811	  -0.1795	   2.8938	  -0.4902	   0.2272	  -2.4890	 2.060
Y8888  	上市(不含金融)	200607	  -2.1362	   1.9874	  -1.6569	   2.2919	   2.7726	   3.8367	   3.9978	 2.130
Y8888  	上市(不含金融)	200608	   4.8773	  -3.3555	  -8.5953	  -4.0227	   3.5712	  -2.3390	   7.0783	 2.130
